name,accession,date,location,lineage
hCoV-19/Gabon/CERMEL-HH0710/2021|EPI_ISL_4704012|2021-08-13,EPI_ISL_4704012,2021-08-13,Gabon,AY.43
hCoV-19/Gabon/CERMEL-HH0711/2021|EPI_ISL_4704580|2021-08-13,EPI_ISL_4704580,2021-08-13,Gabon,AY.43
hCoV-19/Gabon/CERMEL-JJ0692/2021|EPI_ISL_5031211|2021-09-30,EPI_ISL_5031211,2021-09-30,Gabon,AY.34
hCoV-19/Gabon/CERMEL-JJ305/2021|EPI_ISL_4701273|2021-09-23,EPI_ISL_4701273,2021-09-23,Gabon,AY.34
hCoV-19/Gabon/CERMEL-S0883/2020|EPI_ISL_2097228|2020-04-25,EPI_ISL_2097228,2020-04-25,Gabon,B.1.1
hCoV-19/Gambia/134114/2021|EPI_ISL_6471609|2021-04-08,EPI_ISL_6471609,2021-04-08,Gambia,AY.34
hCoV-19/Gambia/17452/2021|EPI_ISL_5926592|2021-08-09,EPI_ISL_5926592,2021-08-09,Gambia,AY.34.1
hCoV-19/Gambia/19882/2021|EPI_ISL_1620175|2021-03-09,EPI_ISL_1620175,2021-03-09,Gambia,B.1.1.7
hCoV-19/Gambia/20092/2021|EPI_ISL_1620176|2021-03-10,EPI_ISL_1620176,2021-03-10,Gambia,B.1.1.7
hCoV-19/Gambia/23736/2020|EPI_ISL_1234531|2020-12-22,EPI_ISL_1234531,2020-12-22,Gambia,B.1.416
hCoV-19/Gambia/33059/2021|EPI_ISL_2958632|2021-04-27,EPI_ISL_2958632,2021-04-27,Gambia,B.1.525
hCoV-19/Gambia/41399/2021|EPI_ISL_3150935|2021-06-09,EPI_ISL_3150935,2021-06-09,Gambia,B.1.617.2
hCoV-19/Gambia/57392/2021|EPI_ISL_5639834|2021-07-31,EPI_ISL_5639834,2021-07-31,Gambia,B.1.617.2
hCoV-19/Gambia/58948/2021|EPI_ISL_5639854|2021-08-03,EPI_ISL_5639854,2021-08-03,Gambia,AY.34.1
hCoV-19/Gambia/GC19-029/2020|EPI_ISL_428857|2020-04-20,EPI_ISL_428857,2020-04-20,Gambia,B.1
hCoV-19/Gambia/GC19-1818/2020|EPI_ISL_561034|2020-05-28,EPI_ISL_561034,2020-05-28,Gambia,B.1.1
hCoV-19/Georgia/Tb-RNGS003/2020|EPI_ISL_1921859|2020-10-10,EPI_ISL_1921859,2020-10-10,Georgia,B.1.1
hCoV-19/Georgia/Tb-SNGS1018/2021|EPI_ISL_4572480|2021-08-31,EPI_ISL_4572480,2021-08-31,Georgia,AY.122
hCoV-19/Georgia/Tb-SNGS1154/2021|EPI_ISL_4573991|2021-08-31,EPI_ISL_4573991,2021-08-31,Georgia,B.1.617.2
hCoV-19/Georgia/Tb-SNGS1466/2021|EPI_ISL_5639800|2021-09-28,EPI_ISL_5639800,2021-09-28,Georgia,B.1.617.2
hCoV-19/Georgia/Tb-SNGS1472/2021|EPI_ISL_5639805|2021-09-28,EPI_ISL_5639805,2021-09-28,Georgia,B.1.617.2
hCoV-19/Georgia/Tb-SNGS1514/2021|EPI_ISL_5807931|2021-10-04,EPI_ISL_5807931,2021-10-04,Georgia,AY.121
hCoV-19/Georgia/Tb-SNGS168/2021|EPI_ISL_3204260|2021-05-23,EPI_ISL_3204260,2021-05-23,Georgia,B.1.1.7
hCoV-19/Georgia/Tb-SNGS1740/2021|EPI_ISL_6778401|2021-11-02,EPI_ISL_6778401,2021-11-02,Georgia,B.1.617.2
hCoV-19/Georgia/Tb-SNGS685/2021|EPI_ISL_3997738|2021-08-01,EPI_ISL_3997738,2021-08-01,Georgia,B.1.1.7
hCoV-19/Georgia/Tb-sNGS1680/2021|EPI_ISL_5999232|2021-10-19,EPI_ISL_5999232,2021-10-19,Georgia,AY.121
hCoV-19/Georgia/Tb-sNGS1768/2021|EPI_ISL_6777262|2021-11-04,EPI_ISL_6777262,2021-11-04,Georgia,B.1.617.2
hCoV-19/Germany/BB-ChVir-W1549-7455/2020|EPI_ISL_753771|2020-06-17,EPI_ISL_753771,2020-06-17,Germany,B.1.1
hCoV-19/Germany/BE-RKI-I-311827/2021|EPI_ISL_6197027|2021-10-18,EPI_ISL_6197027,2021-10-18,Germany,AY.32
hCoV-19/Germany/BW-MVZ-LS-22/2020|EPI_ISL_640240|2020-04-15,EPI_ISL_640240,2020-04-15,Germany,B.1
hCoV-19/Germany/BW-RKI-I-048897/2021|EPI_ISL_1356323|2021-03-09,EPI_ISL_1356323,2021-03-09,Germany,B.1.177
hCoV-19/Germany/BY-RKI-I-205790/2021|EPI_ISL_3715045|2021-08-11,EPI_ISL_3715045,2021-08-11,Germany,AY.43
hCoV-19/Germany/BY-RKI-I-241504/2021|EPI_ISL_4439211|2021-09-07,EPI_ISL_4439211,2021-09-07,Germany,AY.43
hCoV-19/Germany/HE-RKI-I-334158/2021|EPI_ISL_6956697|2021-11-18,EPI_ISL_6956697,2021-11-18,Germany,AY.129
hCoV-19/Germany/HH-RKI-I-025232/2021|EPI_ISL_1155406|2021-02-18,EPI_ISL_1155406,2021-02-18,Germany,B.1.1.7
hCoV-19/Germany/MV-RKI-I-341864/2021|EPI_ISL_7081954|2021-11-10,EPI_ISL_7081954,2021-11-10,Germany,AY.34
hCoV-19/Germany/NW-RKI-I-306090/2021|EPI_ISL_6184660|2021-10-26,EPI_ISL_6184660,2021-10-26,Germany,AY.122
hCoV-19/Germany/NW-RKI-I-353887/2021|EPI_ISL_7118805|2021-12-02,EPI_ISL_7118805,2021-12-02,Germany,AY.121
hCoV-19/Germany/NW-RKI-I-353942/2021|EPI_ISL_7119062|2021-12-02,EPI_ISL_7119062,2021-12-02,Germany,AY.4
hCoV-19/Germany/NW-UBI-217/2020|EPI_ISL_1181337|2020-06-17,EPI_ISL_1181337,2020-06-17,Germany,B.1
hCoV-19/Germany/SH-RKI-I-211170/2021|EPI_ISL_3885615|2021-08-12,EPI_ISL_3885615,2021-08-12,Germany,AY.46.6
hCoV-19/Germany/SN-RKI-I-244033/2021|EPI_ISL_4440906|2021-09-07,EPI_ISL_4440906,2021-09-07,Germany,AY.122
hCoV-19/Ghana/FS-21-2597/2021|EPI_ISL_7130047|2021-09-15,EPI_ISL_7130047,2021-09-15,Ghana,AY.122
hCoV-19/Ghana/FS-21-2599/2021|EPI_ISL_7130079|2021-09-15,EPI_ISL_7130079,2021-09-15,Ghana,AY.88
hCoV-19/Ghana/NMIMR-NTRA-21-36896/2021|EPI_ISL_2508374|2021-03-12,EPI_ISL_2508374,2021-03-12,Ghana,B.1.1.7
hCoV-19/Ghana/NMIMR-TRA-21-12880/2021|EPI_ISL_2508373|2021-03-08,EPI_ISL_2508373,2021-03-08,Ghana,B.1.1.7
hCoV-19/Ghana/NMIMR-TRA-21-36525/2021|EPI_ISL_2361918|2021-03-09,EPI_ISL_2361918,2021-03-09,Ghana,B.1.1.318
hCoV-19/Ghana/TRA-2126/2021|EPI_ISL_6944015|2021-10-07,EPI_ISL_6944015,2021-10-07,Ghana,AY.107
hCoV-19/Ghana/TRA-2156/2021|EPI_ISL_6944031|2021-10-16,EPI_ISL_6944031,2021-10-16,Ghana,AY.114
hCoV-19/Ghana/TRA-2215/2021|EPI_ISL_6939020|2021-11-13,EPI_ISL_6939020,2021-11-13,Ghana,AY.3
hCoV-19/Ghana/TRA-2314/2021|EPI_ISL_6939035|2021-11-25,EPI_ISL_6939035,2021-11-25,Ghana,BA.1.1
hCoV-19/Ghana/WACCBIP-GS1620/2021|EPI_ISL_5416229|2021-08-08,EPI_ISL_5416229,2021-08-08,Ghana,AY.39
hCoV-19/Ghana/WACCBIP-GS352/2020|EPI_ISL_1255230|2020-11-23,EPI_ISL_1255230,2020-11-23,Ghana,B.1.1
hCoV-19/Ghana/WACCBIP-GS362/2020|EPI_ISL_1255238|2020-10-30,EPI_ISL_1255238,2020-10-30,Ghana,B.1.1
hCoV-19/Ghana/WACCBIP-GS367/2020|EPI_ISL_1255240|2020-10-26,EPI_ISL_1255240,2020-10-26,Ghana,B.1.1
hCoV-19/Ghana/WACCBIP-GS369/2020|EPI_ISL_1255241|2020-10-30,EPI_ISL_1255241,2020-10-30,Ghana,B.1
hCoV-19/Ghana/nCoV-TRA-1777/2021|EPI_ISL_4253803|2021-08-17,EPI_ISL_4253803,2021-08-17,Ghana,AY.109
hCoV-19/Greece/106111/2021|EPI_ISL_1420767|2021-01-26,EPI_ISL_1420767,2021-01-26,Greece,C.35
hCoV-19/Greece/278645/2021|EPI_ISL_5310169|2021-09-05,EPI_ISL_5310169,2021-09-05,Greece,AY.7.2
hCoV-19/Greece/282385/2021|EPI_ISL_5310353|2021-09-07,EPI_ISL_5310353,2021-09-07,Greece,AY.122
hCoV-19/Greece/28891/2021|EPI_ISL_4462697|2021-08-05,EPI_ISL_4462697,2021-08-05,Greece,AY.122
hCoV-19/Greece/289023/2021|EPI_ISL_5312037|2021-10-02,EPI_ISL_5312037,2021-10-02,Greece,AY.120
hCoV-19/Greece/304/2021|EPI_ISL_2343793|2021-02-04,EPI_ISL_2343793,2021-02-04,Greece,B.1.1.7
hCoV-19/Greece/30507/2021|EPI_ISL_4462197|2021-08-12,EPI_ISL_4462197,2021-08-12,Greece,AY.43
hCoV-19/Greece/45_35378/2020|EPI_ISL_529148|2020-03-18,EPI_ISL_529148,2020-03-18,Greece,B.1.1
hCoV-19/Greece/6848/2020|EPI_ISL_2301776|2020-08-06,EPI_ISL_2301776,2020-08-06,Greece,B.1
hCoV-19/Greece/V4494/2021|EPI_ISL_6508334|2021-11-03,EPI_ISL_6508334,2021-11-03,Greece,AY.43
hCoV-19/Greece/V4545/2021|EPI_ISL_6508199|2021-10-30,EPI_ISL_6508199,2021-10-30,Greece,AY.122
hCoV-19/Greece/V4574/2021|EPI_ISL_6508284|2021-11-04,EPI_ISL_6508284,2021-11-04,Greece,AY.122
hCoV-19/Grenada/75608/2021|EPI_ISL_2967993|2021-06-24,EPI_ISL_2967993,2021-06-24,Grenada,B.1.1.7
hCoV-19/Guadeloupe/IPG-7325/2020|EPI_ISL_613425|2020-03-15,EPI_ISL_613425,2020-03-15,Guadeloupe,B.1
hCoV-19/Guadeloupe/IPG-7330/2020|EPI_ISL_613430|2020-03-16,EPI_ISL_613430,2020-03-16,Guadeloupe,B.1
hCoV-19/Guadeloupe/IPG-7342/2020|EPI_ISL_613441|2020-03-26,EPI_ISL_613441,2020-03-26,Guadeloupe,B.1.356
hCoV-19/Guadeloupe/IPG-7346/2020|EPI_ISL_613443|2020-03-28,EPI_ISL_613443,2020-03-28,Guadeloupe,B.1.1.1
hCoV-19/Guadeloupe/IPP06274/2021|EPI_ISL_1416991|2021-03-11,EPI_ISL_1416991,2021-03-11,Guadeloupe,B.1.525
hCoV-19/Guadeloupe/IPP11460/2021|EPI_ISL_2188319|2021-04-27,EPI_ISL_2188319,2021-04-27,Guadeloupe,B.1.1.7
hCoV-19/Guadeloupe/IPP15245/2021|EPI_ISL_3031652|2021-06-29,EPI_ISL_3031652,2021-06-29,Guadeloupe,B.1.1.7
hCoV-19/Guadeloupe/IPP23408/2021|EPI_ISL_3999930|2021-08-10,EPI_ISL_3999930,2021-08-10,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP23413/2021|EPI_ISL_3999935|2021-08-10,EPI_ISL_3999935,2021-08-10,Guadeloupe,AY.34
hCoV-19/Guadeloupe/IPP23974/2021|EPI_ISL_4171324|2021-08-17,EPI_ISL_4171324,2021-08-17,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP24194/2021|EPI_ISL_4171357|2021-08-17,EPI_ISL_4171357,2021-08-17,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP24242/2021|EPI_ISL_4171358|2021-08-17,EPI_ISL_4171358,2021-08-17,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP24262/2021|EPI_ISL_4171369|2021-08-17,EPI_ISL_4171369,2021-08-17,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP25345/2021|EPI_ISL_4236936|2021-08-24,EPI_ISL_4236936,2021-08-24,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP26257/2021|EPI_ISL_4461800|2021-08-31,EPI_ISL_4461800,2021-08-31,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP26483/2021|EPI_ISL_4461677|2021-08-31,EPI_ISL_4461677,2021-08-31,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP27346/2021|EPI_ISL_4545360|2021-09-07,EPI_ISL_4545360,2021-09-07,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP27362/2021|EPI_ISL_4545368|2021-09-07,EPI_ISL_4545368,2021-09-07,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP27365/2021|EPI_ISL_4545370|2021-09-07,EPI_ISL_4545370,2021-09-07,Guadeloupe,AY.125.1
hCoV-19/Guadeloupe/IPP27435/2021|EPI_ISL_4600882|2021-08-31,EPI_ISL_4600882,2021-08-31,Guadeloupe,AY.4
hCoV-19/Guadeloupe/IPP27919/2021|EPI_ISL_4600871|2021-09-14,EPI_ISL_4600871,2021-09-14,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP28088/2021|EPI_ISL_4740962|2021-09-14,EPI_ISL_4740962,2021-09-14,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP28105/2021|EPI_ISL_4740970|2021-09-14,EPI_ISL_4740970,2021-09-14,Guadeloupe,AY.5
hCoV-19/Guadeloupe/IPP28622/2021|EPI_ISL_4951129|2021-09-21,EPI_ISL_4951129,2021-09-21,Guadeloupe,AY.5
hCoV-19/Guadeloupe/IPP28640/2021|EPI_ISL_4951134|2021-09-21,EPI_ISL_4951134,2021-09-21,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP29699/2021|EPI_ISL_5604523|2021-10-05,EPI_ISL_5604523,2021-10-05,Guadeloupe,AY.109
hCoV-19/Guadeloupe/IPP32682/2021|EPI_ISL_6471317|2021-10-13,EPI_ISL_6471317,2021-10-13,Guadeloupe,AY.25.1
hCoV-19/Guadeloupe/IPP35157/2021|EPI_ISL_6711300|2021-11-01,EPI_ISL_6711300,2021-11-01,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP35160/2021|EPI_ISL_6711273|2021-11-01,EPI_ISL_6711273,2021-11-01,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP35471/2021|EPI_ISL_6711450|2021-10-27,EPI_ISL_6711450,2021-10-27,Guadeloupe,AY.125
hCoV-19/Guadeloupe/IPP36879/2021|EPI_ISL_7151138|2021-10-26,EPI_ISL_7151138,2021-10-26,Guadeloupe,AY.125
hCoV-19/Guam/GU-CDC-2-3847017-/2020|EPI_ISL_3353743|2020-11-27,EPI_ISL_3353743,2020-11-27,Guam,B.1.243
hCoV-19/Guam/GU-CDC-2-3847017/2020|EPI_ISL_1273073|2020-11-27,EPI_ISL_1273073,2020-11-27,Guam,B.1.243
hCoV-19/Guam/GU-CDC-2-3847044-/2020|EPI_ISL_3353745|2020-12-15,EPI_ISL_3353745,2020-12-15,Guam,B.1.2
hCoV-19/Guam/GU-CDC-2-3906182-/2021|EPI_ISL_3353981|2021-01-29,EPI_ISL_3353981,2021-01-29,Guam,B.1.311
hCoV-19/Guangzhou/Zhang_Huan/2020|EPI_ISL_2536954|2020-12-31,EPI_ISL_2536954,2020-12-31,China,B.1.351
hCoV-19/Guatemala/19536/2020|EPI_ISL_837596|2020-08-07,EPI_ISL_837596,2020-08-07,Guatemala,B.1
hCoV-19/Guatemala/2214/2021|EPI_ISL_3275231|2021-05-03,EPI_ISL_3275231,2021-05-03,Guatemala,A.2.5
hCoV-19/Guatemala/2552/2021|EPI_ISL_4029299|2021-06-15,EPI_ISL_4029299,2021-06-15,Guatemala,XB
hCoV-19/Guatemala/4274/2021|EPI_ISL_5935806|2021-10-08,EPI_ISL_5935806,2021-10-08,Guatemala,AY.113
hCoV-19/Guatemala/66883/2021|EPI_ISL_5935757|2021-09-06,EPI_ISL_5935757,2021-09-06,Guatemala,AY.100
hCoV-19/Guatemala/67326/2021|EPI_ISL_5935756|2021-09-03,EPI_ISL_5935756,2021-09-03,Guatemala,A.2.5
hCoV-19/Guatemala/690/2021|EPI_ISL_3275201|2021-04-15,EPI_ISL_3275201,2021-04-15,Guatemala,B.1.1.7
hCoV-19/Guatemala/74313/2021|EPI_ISL_5935841|2021-10-06,EPI_ISL_5935841,2021-10-06,Guatemala,AY.100
hCoV-19/Guatemala/ASI01035/2020|EPI_ISL_3333121|2020-06-18,EPI_ISL_3333121,2020-06-18,Guatemala,B.1.1.71
hCoV-19/Guatemala/ASI01104/2020|EPI_ISL_3098763|2020-09-10,EPI_ISL_3098763,2020-09-10,Guatemala,B.1
hCoV-19/Guatemala/ASI02020/2021|EPI_ISL_3446698|2021-03-01,EPI_ISL_3446698,2021-03-01,Guatemala,B.1.1.368
hCoV-19/Guatemala/ASI02052/2021|EPI_ISL_3446713|2021-03-19,EPI_ISL_3446713,2021-03-19,Guatemala,B.1.1.368
hCoV-19/Guatemala/ASI04122/2021|EPI_ISL_3446725|2021-08-03,EPI_ISL_3446725,2021-08-03,Guatemala,XB
hCoV-19/Guatemala/ASI2038/2021|EPI_ISL_5926967|2021-03-01,EPI_ISL_5926967,2021-03-01,Guatemala,B.1.1.71
hCoV-19/Guatemala/ASI2043/2021|EPI_ISL_5926981|2021-02-25,EPI_ISL_5926981,2021-02-25,Guatemala,B.1.1.368
hCoV-19/Guatemala/ASI4111/2021|EPI_ISL_3527812|2021-08-03,EPI_ISL_3527812,2021-08-03,Guatemala,AY.25.1
hCoV-19/Guatemala/ASI4116/2021|EPI_ISL_3527816|2021-08-03,EPI_ISL_3527816,2021-08-03,Guatemala,AY.113
hCoV-19/Guatemala/ASI4161/2021|EPI_ISL_3835385|2021-07-08,EPI_ISL_3835385,2021-07-08,Guatemala,P.1
hCoV-19/Guatemala/ASI4238/2021|EPI_ISL_4051043|2021-08-05,EPI_ISL_4051043,2021-08-05,Guatemala,AY.113
hCoV-19/Guatemala/ASI4239/2021|EPI_ISL_4051044|2021-08-05,EPI_ISL_4051044,2021-08-05,Guatemala,AY.113
hCoV-19/Guatemala/ASI4240/2021|EPI_ISL_4051083|2021-08-05,EPI_ISL_4051083,2021-08-05,Guatemala,XB
hCoV-19/Guatemala/ASI4242/2021|EPI_ISL_4051046|2021-08-05,EPI_ISL_4051046,2021-08-05,Guatemala,AY.113
hCoV-19/Guatemala/ASI4243/2021|EPI_ISL_4051047|2021-08-05,EPI_ISL_4051047,2021-08-05,Guatemala,AY.113
hCoV-19/Guatemala/ASI4245/2021|EPI_ISL_4051101|2021-08-05,EPI_ISL_4051101,2021-08-05,Guatemala,AY.100
hCoV-19/Guatemala/ASI4254/2021|EPI_ISL_4051056|2021-08-09,EPI_ISL_4051056,2021-08-09,Guatemala,AY.113
hCoV-19/Guatemala/ASI4256/2021|EPI_ISL_4051103|2021-08-10,EPI_ISL_4051103,2021-08-10,Guatemala,AY.113
hCoV-19/Guatemala/ASI4258/2021|EPI_ISL_4051102|2021-08-10,EPI_ISL_4051102,2021-08-10,Guatemala,AY.100
hCoV-19/Guatemala/ASI4272/2021|EPI_ISL_4051094|2021-08-16,EPI_ISL_4051094,2021-08-16,Guatemala,A.2.5
hCoV-19/Guatemala/ASI4273/2021|EPI_ISL_4051075|2021-08-16,EPI_ISL_4051075,2021-08-16,Guatemala,AY.100
hCoV-19/Guatemala/ASI4287/2021|EPI_ISL_4051063|2021-08-06,EPI_ISL_4051063,2021-08-06,Guatemala,AY.113
hCoV-19/Guatemala/ASI4289/2021|EPI_ISL_4051077|2021-08-11,EPI_ISL_4051077,2021-08-11,Guatemala,AY.100
hCoV-19/Guatemala/ASI4291/2021|EPI_ISL_4051086|2021-08-10,EPI_ISL_4051086,2021-08-10,Guatemala,XB
hCoV-19/Guatemala/ASI4292/2021|EPI_ISL_4051065|2021-08-10,EPI_ISL_4051065,2021-08-10,Guatemala,AY.100
hCoV-19/Guatemala/ASI4296/2021|EPI_ISL_4051066|2021-08-12,EPI_ISL_4051066,2021-08-12,Guatemala,AY.113
hCoV-19/Guatemala/ASI4445/2021|EPI_ISL_4578310|2021-09-02,EPI_ISL_4578310,2021-09-02,Guatemala,AY.100
hCoV-19/Guatemala/ASII02050/2021|EPI_ISL_3446710|2021-03-17,EPI_ISL_3446710,2021-03-17,Guatemala,B.1.1.368
hCoV-19/Guatemala/GUA-LNS-113/2020|EPI_ISL_2827791|2020-12-31,EPI_ISL_2827791,2020-12-31,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-1427/2021|EPI_ISL_2825079|2021-01-04,EPI_ISL_2825079,2021-01-04,Guatemala,B.1.2
hCoV-19/Guatemala/GUA-LNS-48359/2020|EPI_ISL_2827835|2020-10-07,EPI_ISL_2827835,2020-10-07,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-49055/2020|EPI_ISL_2826989|2020-10-12,EPI_ISL_2826989,2020-10-12,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-55152/2020|EPI_ISL_2827022|2020-11-27,EPI_ISL_2827022,2020-11-27,Guatemala,B.1.378
hCoV-19/Guatemala/GUA-LNS-57545/2020|EPI_ISL_2827030|2020-12-31,EPI_ISL_2827030,2020-12-31,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-57996/2020|EPI_ISL_2827865|2020-12-14,EPI_ISL_2827865,2020-12-14,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-59769/2020|EPI_ISL_2825136|2020-12-20,EPI_ISL_2825136,2020-12-20,Guatemala,B.1
hCoV-19/Guatemala/GUA-LNS-60387/2020|EPI_ISL_2827034|2020-12-23,EPI_ISL_2827034,2020-12-23,Guatemala,B.1
hCoV-19/Guatemala/INC-LNS-004/2021|EPI_ISL_5169041|2021-09-01,EPI_ISL_5169041,2021-09-01,Guatemala,AY.113
hCoV-19/Guatemala/INC-LNS-005/2021|EPI_ISL_5169046|2021-08-31,EPI_ISL_5169046,2021-08-31,Guatemala,AY.113
hCoV-19/Guatemala/INC-LNS-014/2021|EPI_ISL_5169056|2021-09-01,EPI_ISL_5169056,2021-09-01,Guatemala,AY.100
hCoV-19/Guatemala/INC-LNS-017/2021|EPI_ISL_5169066|2021-09-01,EPI_ISL_5169066,2021-09-01,Guatemala,AY.100
hCoV-19/Guatemala/INC-LNS-025/2021|EPI_ISL_5169013|2021-09-01,EPI_ISL_5169013,2021-09-01,Guatemala,AY.100
hCoV-19/Guatemala/INC-LNS-032/2021|EPI_ISL_5169089|2021-09-06,EPI_ISL_5169089,2021-09-06,Guatemala,AY.100
hCoV-19/Guatemala/INC-LNS-034/2021|EPI_ISL_5169035|2021-09-02,EPI_ISL_5169035,2021-09-02,Guatemala,AY.113
hCoV-19/Guatemala/INC-LNS-041/2021|EPI_ISL_5169008|2021-09-08,EPI_ISL_5169008,2021-09-08,Guatemala,AY.113
hCoV-19/Guatemala/INC-LNS-043/2021|EPI_ISL_5169014|2021-09-13,EPI_ISL_5169014,2021-09-13,Guatemala,AY.113
hCoV-19/Guatemala/INC-LNS-048/2021|EPI_ISL_5169140|2021-09-14,EPI_ISL_5169140,2021-09-14,Guatemala,AY.100
hCoV-19/Guinea/C1/2020|EPI_ISL_3525475|2020-05-14,EPI_ISL_3525475,2020-05-14,Guinea,B.1
hCoV-19/Guinea/CERFIG-19821/2021|EPI_ISL_4205863|2021-03-18,EPI_ISL_4205863,2021-03-18,Guinea,B.1.629
hCoV-19/Guinea/CERFIG-24665/2021|EPI_ISL_4205890|2021-06-07,EPI_ISL_4205890,2021-06-07,Guinea,B.1.1.318
hCoV-19/Guinea/Conakry_20554/2021|EPI_ISL_3988361|2021-04-14,EPI_ISL_3988361,2021-04-14,Guinea,B.1.1.7
hCoV-19/Guinea/Conakry_IPG13552/2020|EPI_ISL_2245845|2020-10-20,EPI_ISL_2245845,2020-10-20,Guinea,B.1.1.1
hCoV-19/Guinea/Conakry_IPG14329/2020|EPI_ISL_2245855|2020-11-01,EPI_ISL_2245855,2020-11-01,Guinea,B.1
hCoV-19/Guinea/Conakry_IPG2928/2020|EPI_ISL_2245801|2020-05-19,EPI_ISL_2245801,2020-05-19,Guinea,B.1
hCoV-19/Guinea_Bissau/51LNSPGB/2020|EPI_ISL_2158597|2020-03-21,EPI_ISL_2158597,2020-03-21,Guinea-Bissau,B.1
hCoV-19/Guinea_Bissau/JPLNSP0031/2021|EPI_ISL_2110847|2021-02-03,EPI_ISL_2110847,2021-02-03,Guinea-Bissau,B.1.1.7
hCoV-19/Guyana/50831/2021|EPI_ISL_2230699|2021-01-01,EPI_ISL_2230699,2021-01-01,Guyana,B.1.36.18
hCoV-19/Guyana/GPR0359758/2021|EPI_ISL_6342902|2021-09-06,EPI_ISL_6342902,2021-09-06,Guyana,B.1.526
hCoV-19/Guyana/GPR0359790/2021|EPI_ISL_6342910|2021-09-07,EPI_ISL_6342910,2021-09-07,Guyana,B.1.617.2
hCoV-19/Haiti/33970/2020|EPI_ISL_2157560|2020-03-22,EPI_ISL_2157560,2020-03-22,Haiti,B.1.220
hCoV-19/Haiti/33999/2020|EPI_ISL_2157567|2020-05-15,EPI_ISL_2157567,2020-05-15,Haiti,B.1
hCoV-19/Haiti/34007/2020|EPI_ISL_2274029|2020-05-15,EPI_ISL_2274029,2020-05-15,Haiti,B.1
hCoV-19/Haiti/34029/2020|EPI_ISL_2157365|2020-11-28,EPI_ISL_2157365,2020-11-28,Haiti,B.1
hCoV-19/Haiti/64030211/2021|EPI_ISL_4028995|2021-08-07,EPI_ISL_4028995,2021-08-07,Haiti,P.1.10
hCoV-19/Haiti/64060021/2021|EPI_ISL_4029003|2021-08-04,EPI_ISL_4029003,2021-08-04,Haiti,P.1
hCoV-19/Honduras/324506/2021|EPI_ISL_2648246|2021-04-21,EPI_ISL_2648246,2021-04-21,Honduras,B.1.627
hCoV-19/Honduras/325808/2021|EPI_ISL_2648250|2021-04-23,EPI_ISL_2648250,2021-04-23,Honduras,XB
hCoV-19/Honduras/327331/2021|EPI_ISL_2650530|2021-04-26,EPI_ISL_2650530,2021-04-26,Honduras,XB
hCoV-19/Honduras/375106/2021|EPI_ISL_4029429|2021-06-11,EPI_ISL_4029429,2021-06-11,Honduras,XB
hCoV-19/Honduras/47114/2021|EPI_ISL_4029413|2021-05-19,EPI_ISL_4029413,2021-05-19,Honduras,P.1.10
hCoV-19/Honduras/5733/2021|EPI_ISL_2650536|2021-04-27,EPI_ISL_2650536,2021-04-27,Honduras,B.1.627
hCoV-19/Honduras/8601/2021|EPI_ISL_2648262|2021-04-25,EPI_ISL_2648262,2021-04-25,Honduras,B.1.627
hCoV-19/Honduras/CM-USAFSAM-S4219/2021|EPI_ISL_3375855|2021-05-27,EPI_ISL_3375855,2021-05-27,Honduras,A.2.5
hCoV-19/Honduras/CM-USAFSAM-S4223/2021|EPI_ISL_3375859|2021-05-27,EPI_ISL_3375859,2021-05-27,Honduras,A.2.5
hCoV-19/Hong_Kong/CH21108790/2021|EPI_ISL_3925033|2021-08-25,EPI_ISL_3925033,2021-08-25,HongKong,AY.24
hCoV-19/Hong_Kong/CM21000623/2021|EPI_ISL_5332911|2021-09-28,EPI_ISL_5332911,2021-09-28,HongKong,B.1.617.2
hCoV-19/Hong_Kong/CM21000640/2021|EPI_ISL_5332915|2021-10-07,EPI_ISL_5332915,2021-10-07,HongKong,B.1.617.2
hCoV-19/Hong_Kong/CM21000664/2021|EPI_ISL_5915405|2021-10-23,EPI_ISL_5915405,2021-10-23,HongKong,B.1.617.2
hCoV-19/Hong_Kong/CM21000685/2021|EPI_ISL_6512100|2021-11-02,EPI_ISL_6512100,2021-11-02,HongKong,AY.20
